portal,query_id,locked_query_or_graph_target,page,requested_url,method,retrieval_utc,http_status,transport,api_error,reported_total,returned_count,raw_file,bytes,sha256,run_status,stopping_rule_assessment
GOV-VB_UI_BACKEND,DQ-COUNCIL-NAME-05,"""National Council on AI Ethics"" Vietnam",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-07-31T14:20:04.522578+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-q11-p01.json,185,76213384ff350903327227a3571fbebf57503ff3ebd829e8da1133ebb9892cd4,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-NAME-06,"""AI ethics committee"" Vietnam",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-07-31T14:20:04.522578+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-q12-p01.json,175,9e2336842818c272fb2c04a741820a30e193cdd2ad84969188aad8a6313adb4b,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-EST-01,"(""hội đồng đạo đức AI"" OR ""hội đồng đạo đức trí tuệ nhân tạo"") AND (""quyết định thành lập"" OR ""quy chế"" OR ""chức năng nhiệm vụ"" OR ""thành viên"")",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-07-31T14:20:04.522578+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-q13-p01.json,347,a5ca9849779472102baa3707bcfb90ea411f4cdb527bd760ae6d26ea6e9c5c61,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-ACT-01,"(""hội đồng đạo đức AI"" OR ""hội đồng đạo đức trí tuệ nhân tạo"") AND (""phiên họp"" OR ""biên bản"" OR ""báo cáo hoạt động"")",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-07-31T14:20:04.522578+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-q14-p01.json,312,87b8ce99f2c2d32ffb8e1eee0fede0eedd14a0359f241de1983041051852f9da,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-ACT-02,"(""National AI Ethics Council"" OR ""National Council on AI Ethics"") AND (decision OR regulation OR mandate OR members OR meeting OR minutes OR ""activity report"")",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-07-31T14:20:04.522578+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-q15-p01.json,309,52112dd32c976b260e42861bba8b759d00de08fa143fa565192c7dabf998684b,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,LGRAPH-TARGET-55-2025-ND-CP,"""55/2025/NĐ-CP""",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-07-31T14:20:04.522578+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-q16-p01.json,162,c54306f2380636a70345691b6b563833c5791ebb4f53eb4859e581673e4e0e5a,FAIL_CLOSED,FAILED_API_RESPONSE
GAZ,DQ-LAW-01,"""134/2025/QH15""",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%22134%2F2025%2FQH15%22,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q01-p01.html,208335,04ba91a55e8a04d7889fa91d91b36d2aeffde49eb9ea0380205e31b3b8b7d6ce,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-LAW-02,"""Luật Trí tuệ nhân tạo"" AND (y tế OR ""người bệnh"" OR bệnh viện)",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%22Lu%E1%BA%ADt+Tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22+AND+%28y+t%E1%BA%BF+OR+%22ng%C6%B0%E1%BB%9Di+b%E1%BB%87nh%22+OR+b%E1%BB%87nh+vi%E1%BB%87n%29,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q02-p01.html,208187,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-DEC-01,"""142/2026/NĐ-CP""",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%22142%2F2026%2FN%C4%90-CP%22,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q03-p01.html,208335,04ba91a55e8a04d7889fa91d91b36d2aeffde49eb9ea0380205e31b3b8b7d6ce,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-FRAME-01,"""05/2026/TT-BKHCN""",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%2205%2F2026%2FTT-BKHCN%22,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q04-p01.html,208335,04ba91a55e8a04d7889fa91d91b36d2aeffde49eb9ea0380205e31b3b8b7d6ce,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-FRAME-02,"""Khung đạo đức trí tuệ nhân tạo quốc gia"" AND (y tế OR bệnh viện OR ""khám chữa bệnh"")",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%22Khung+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o+qu%E1%BB%91c+gia%22+AND+%28y+t%E1%BA%BF+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%22kh%C3%A1m+ch%E1%BB%AFa+b%E1%BB%87nh%22%29,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q05-p01.html,208335,04ba91a55e8a04d7889fa91d91b36d2aeffde49eb9ea0380205e31b3b8b7d6ce,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-REL-01,"(""134/2025/QH15"" OR ""142/2026/NĐ-CP"" OR ""05/2026/TT-BKHCN"") AND (sửa đổi OR thay thế OR hướng dẫn OR triển khai)",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%28%22134%2F2025%2FQH15%22+OR+%22142%2F2026%2FN%C4%90-CP%22+OR+%2205%2F2026%2FTT-BKHCN%22%29+AND+%28s%E1%BB%ADa+%C4%91%E1%BB%95i+OR+thay+th%E1%BA%BF+OR+h%C6%B0%E1%BB%9Bng+d%E1%BA%ABn+OR+tri%E1%BB%83n+khai%29,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q06-p01.html,208187,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-COUNCIL-NAME-01,"""Hội đồng đạo đức AI quốc gia""",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%22H%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI+qu%E1%BB%91c+gia%22,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q07-p01.html,208335,04ba91a55e8a04d7889fa91d91b36d2aeffde49eb9ea0380205e31b3b8b7d6ce,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-COUNCIL-NAME-02,"""Hội đồng đạo đức trí tuệ nhân tạo quốc gia""",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%22H%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o+qu%E1%BB%91c+gia%22,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q08-p01.html,208335,04ba91a55e8a04d7889fa91d91b36d2aeffde49eb9ea0380205e31b3b8b7d6ce,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-COUNCIL-NAME-03,"""Ủy ban đạo đức AI quốc gia""",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%22%E1%BB%A6y+ban+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI+qu%E1%BB%91c+gia%22,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q09-p01.html,208187,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-COUNCIL-NAME-04,"""National AI Ethics Council"" Vietnam",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%22National+AI+Ethics+Council%22+Vietnam,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q10-p01.html,208335,04ba91a55e8a04d7889fa91d91b36d2aeffde49eb9ea0380205e31b3b8b7d6ce,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-COUNCIL-NAME-05,"""National Council on AI Ethics"" Vietnam",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%22National+Council+on+AI+Ethics%22+Vietnam,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q11-p01.html,208187,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-COUNCIL-NAME-06,"""AI ethics committee"" Vietnam",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%22AI+ethics+committee%22+Vietnam,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q12-p01.html,208187,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-COUNCIL-EST-01,"(""hội đồng đạo đức AI"" OR ""hội đồng đạo đức trí tuệ nhân tạo"") AND (""quyết định thành lập"" OR ""quy chế"" OR ""chức năng nhiệm vụ"" OR ""thành viên"")",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%28%22h%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%22+OR+%22h%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22%29+AND+%28%22quy%E1%BA%BFt+%C4%91%E1%BB%8Bnh+th%C3%A0nh+l%E1%BA%ADp%22+OR+%22quy+ch%E1%BA%BF%22+OR+%22ch%E1%BB%A9c+n%C4%83ng+nhi%E1%BB%87m+v%E1%BB%A5%22+OR+%22th%C3%A0nh+vi%C3%AAn%22%29,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q13-p01.html,208187,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-COUNCIL-ACT-01,"(""hội đồng đạo đức AI"" OR ""hội đồng đạo đức trí tuệ nhân tạo"") AND (""phiên họp"" OR ""biên bản"" OR ""báo cáo hoạt động"")",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%28%22h%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%22+OR+%22h%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22%29+AND+%28%22phi%C3%AAn+h%E1%BB%8Dp%22+OR+%22bi%C3%AAn+b%E1%BA%A3n%22+OR+%22b%C3%A1o+c%C3%A1o+ho%E1%BA%A1t+%C4%91%E1%BB%99ng%22%29,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q14-p01.html,208335,04ba91a55e8a04d7889fa91d91b36d2aeffde49eb9ea0380205e31b3b8b7d6ce,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,DQ-COUNCIL-ACT-02,"(""National AI Ethics Council"" OR ""National Council on AI Ethics"") AND (decision OR regulation OR mandate OR members OR meeting OR minutes OR ""activity report"")",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%28%22National+AI+Ethics+Council%22+OR+%22National+Council+on+AI+Ethics%22%29+AND+%28decision+OR+regulation+OR+mandate+OR+members+OR+meeting+OR+minutes+OR+%22activity+report%22%29,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q15-p01.html,208335,04ba91a55e8a04d7889fa91d91b36d2aeffde49eb9ea0380205e31b3b8b7d6ce,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
GAZ,LGRAPH-TARGET-55-2025-ND-CP,"""55/2025/NĐ-CP""",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%2255%2F2025%2FN%C4%90-CP%22,GET,2026-07-31T14:20:04.522578+00:00,200,OK,,,,raw/gaz-q16-p01.html,208187,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-LAW-01,"""134/2025/QH15""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22134%2F2025%2FQH15%22,GET,2026-07-31T14:20:04.522578+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q01-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-LAW-02,"""Luật Trí tuệ nhân tạo"" AND (y tế OR ""người bệnh"" OR bệnh viện)",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22Lu%E1%BA%ADt+Tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22+AND+%28y+t%E1%BA%BF+OR+%22ng%C6%B0%E1%BB%9Di+b%E1%BB%87nh%22+OR+b%E1%BB%87nh+vi%E1%BB%87n%29,GET,2026-07-31T14:20:04.522578+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q02-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-DEC-01,"""142/2026/NĐ-CP""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22142%2F2026%2FN%C4%90-CP%22,GET,2026-07-31T14:20:04.522578+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q03-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-FRAME-01,"""05/2026/TT-BKHCN""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%2205%2F2026%2FTT-BKHCN%22,GET,2026-07-31T14:20:04.522578+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q04-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-FRAME-02,"""Khung đạo đức trí tuệ nhân tạo quốc gia"" AND (y tế OR bệnh viện OR ""khám chữa bệnh"")",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22Khung+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o+qu%E1%BB%91c+gia%22+AND+%28y+t%E1%BA%BF+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%22kh%C3%A1m+ch%E1%BB%AFa+b%E1%BB%87nh%22%29,GET,2026-07-31T14:20:04.522578+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q05-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-REL-01,"(""134/2025/QH15"" OR ""142/2026/NĐ-CP"" OR ""05/2026/TT-BKHCN"") AND (sửa đổi OR thay thế OR hướng dẫn OR triển khai)",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%28%22134%2F2025%2FQH15%22+OR+%22142%2F2026%2FN%C4%90-CP%22+OR+%2205%2F2026%2FTT-BKHCN%22%29+AND+%28s%E1%BB%ADa+%C4%91%E1%BB%95i+OR+thay+th%E1%BA%BF+OR+h%C6%B0%E1%BB%9Bng+d%E1%BA%ABn+OR+tri%E1%BB%83n+khai%29,GET,2026-07-31T14:20:04.522578+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q06-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-COUNCIL-NAME-01,"""Hội đồng đạo đức AI quốc gia""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22H%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI+qu%E1%BB%91c+gia%22,GET,2026-07-31T14:20:04.522578+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q07-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-COUNCIL-NAME-02,"""Hội đồng đạo đức trí tuệ nhân tạo quốc gia""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22H%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o+qu%E1%BB%91c+gia%22,GET,2026-07-31T14:20:04.522578+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q08-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-COUNCIL-NAME-03,"""Ủy ban đạo đức AI quốc gia""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22%E1%BB%A6y+ban+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI+qu%E1%BB%91c+gia%22,GET,2026-07-31T14:20:04.522578+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q09-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-COUNCIL-NAME-04,"""National AI Ethics Council"" Vietnam",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22National+AI+Ethics+Council%22+Vietnam,GET,2026-07-31T14:20:04.522578+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q10-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-COUNCIL-NAME-05,"""National Council on AI Ethics"" Vietnam",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22National+Council+on+AI+Ethics%22+Vietnam,GET,2026-07-31T14:20:04.522578+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q11-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
VBPL,DQ-COUNCIL-NAME-06,"""AI ethics committee"" Vietnam",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22AI+ethics+committee%22+Vietnam,GET,2026-07-31T14:20:04.522578+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q12-p01.error.txt,61,2b9e9811123e917386d3705122d73c8d62a504b6d7243617a21222d54ac80173,FAIL_CLOSED,PUBLIC_QUERY_ENDPOINT_NOT_VALIDATED_OR_CLIENT_ACCESS_FAILED; NOT_A_COMPLETED_10_PAGE_SEARCH
