portal,query_id,locked_query_or_graph_target,page,requested_url,method,retrieval_utc,http_status,transport,api_error,reported_total,returned_count,raw_file,bytes,sha256,headers_file,headers_bytes,headers_sha256,run_status,stopping_rule_assessment
GAZ,DQ-COUNCIL-ACT-02,"(""National AI Ethics Council"" OR ""National Council on AI Ethics"") AND (decision OR regulation OR mandate OR members OR meeting OR minutes OR ""activity report"")",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%28%22National+AI+Ethics+Council%22+OR+%22National+Council+on+AI+Ethics%22%29+AND+%28decision+OR+regulation+OR+mandate+OR+members+OR+meeting+OR+minutes+OR+%22activity+report%22%29,GET,2026-08-01T02:52:41.178909+00:00,200,OK,,,,raw/gaz-q15-p01.html,208187,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,raw/gaz-q15-p01.headers.json,2803,9763a9a93a9585bce92991cf941a60323c0ef363cd38160c7e3c21a711c6d9a7,RAW_PAGE_CAPTURED,RAW_PORTAL_PAGE_CAPTURED; UNSCREENED
GAZ,LGRAPH-TARGET-55-2025-ND-CP,"""55/2025/NĐ-CP""",1,https://congbao.chinhphu.vn/tim-kiem?keyword=%2255%2F2025%2FN%C4%90-CP%22,GET,2026-08-01T02:52:41.178909+00:00,200,OK,,,,raw/gaz-q16-p01.html,208187,2c055e3e1ecf28a061030bbbd3f20337843903a3f9b342ce44da649a5a76b5e8,raw/gaz-q16-p01.headers.json,2803,f0ca9fba8f25d4c2b1cdb0b082bffef25b0446425862752d57d305bc8c8c6851,RAW_PAGE_CAPTURED,RAW_PORTAL_PAGE_CAPTURED; UNSCREENED
VBPL,DQ-LAW-01,"""134/2025/QH15""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22134%2F2025%2FQH15%22,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q01-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q01-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-LAW-02,"""Luật Trí tuệ nhân tạo"" AND (y tế OR ""người bệnh"" OR bệnh viện)",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22Lu%E1%BA%ADt+Tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22+AND+%28y+t%E1%BA%BF+OR+%22ng%C6%B0%E1%BB%9Di+b%E1%BB%87nh%22+OR+b%E1%BB%87nh+vi%E1%BB%87n%29,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q02-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q02-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-DEC-01,"""142/2026/NĐ-CP""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22142%2F2026%2FN%C4%90-CP%22,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q03-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q03-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-FRAME-01,"""05/2026/TT-BKHCN""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%2205%2F2026%2FTT-BKHCN%22,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q04-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q04-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-FRAME-02,"""Khung đạo đức trí tuệ nhân tạo quốc gia"" AND (y tế OR bệnh viện OR ""khám chữa bệnh"")",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22Khung+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o+qu%E1%BB%91c+gia%22+AND+%28y+t%E1%BA%BF+OR+b%E1%BB%87nh+vi%E1%BB%87n+OR+%22kh%C3%A1m+ch%E1%BB%AFa+b%E1%BB%87nh%22%29,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q05-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q05-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-REL-01,"(""134/2025/QH15"" OR ""142/2026/NĐ-CP"" OR ""05/2026/TT-BKHCN"") AND (sửa đổi OR thay thế OR hướng dẫn OR triển khai)",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%28%22134%2F2025%2FQH15%22+OR+%22142%2F2026%2FN%C4%90-CP%22+OR+%2205%2F2026%2FTT-BKHCN%22%29+AND+%28s%E1%BB%ADa+%C4%91%E1%BB%95i+OR+thay+th%E1%BA%BF+OR+h%C6%B0%E1%BB%9Bng+d%E1%BA%ABn+OR+tri%E1%BB%83n+khai%29,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q06-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q06-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-COUNCIL-NAME-01,"""Hội đồng đạo đức AI quốc gia""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22H%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI+qu%E1%BB%91c+gia%22,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q07-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q07-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-COUNCIL-NAME-02,"""Hội đồng đạo đức trí tuệ nhân tạo quốc gia""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22H%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o+qu%E1%BB%91c+gia%22,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q08-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q08-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-COUNCIL-NAME-03,"""Ủy ban đạo đức AI quốc gia""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22%E1%BB%A6y+ban+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI+qu%E1%BB%91c+gia%22,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q09-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q09-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-COUNCIL-NAME-04,"""National AI Ethics Council"" Vietnam",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22National+AI+Ethics+Council%22+Vietnam,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q10-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q10-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-COUNCIL-NAME-05,"""National Council on AI Ethics"" Vietnam",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22National+Council+on+AI+Ethics%22+Vietnam,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q11-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q11-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-COUNCIL-NAME-06,"""AI ethics committee"" Vietnam",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%22AI+ethics+committee%22+Vietnam,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q12-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q12-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-COUNCIL-EST-01,"(""hội đồng đạo đức AI"" OR ""hội đồng đạo đức trí tuệ nhân tạo"") AND (""quyết định thành lập"" OR ""quy chế"" OR ""chức năng nhiệm vụ"" OR ""thành viên"")",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%28%22h%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%22+OR+%22h%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22%29+AND+%28%22quy%E1%BA%BFt+%C4%91%E1%BB%8Bnh+th%C3%A0nh+l%E1%BA%ADp%22+OR+%22quy+ch%E1%BA%BF%22+OR+%22ch%E1%BB%A9c+n%C4%83ng+nhi%E1%BB%87m+v%E1%BB%A5%22+OR+%22th%C3%A0nh+vi%C3%AAn%22%29,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q13-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q13-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-COUNCIL-ACT-01,"(""hội đồng đạo đức AI"" OR ""hội đồng đạo đức trí tuệ nhân tạo"") AND (""phiên họp"" OR ""biên bản"" OR ""báo cáo hoạt động"")",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%28%22h%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+AI%22+OR+%22h%E1%BB%99i+%C4%91%E1%BB%93ng+%C4%91%E1%BA%A1o+%C4%91%E1%BB%A9c+tr%C3%AD+tu%E1%BB%87+nh%C3%A2n+t%E1%BA%A1o%22%29+AND+%28%22phi%C3%AAn+h%E1%BB%8Dp%22+OR+%22bi%C3%AAn+b%E1%BA%A3n%22+OR+%22b%C3%A1o+c%C3%A1o+ho%E1%BA%A1t+%C4%91%E1%BB%99ng%22%29,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q14-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q14-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,DQ-COUNCIL-ACT-02,"(""National AI Ethics Council"" OR ""National Council on AI Ethics"") AND (decision OR regulation OR mandate OR members OR meeting OR minutes OR ""activity report"")",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%28%22National+AI+Ethics+Council%22+OR+%22National+Council+on+AI+Ethics%22%29+AND+%28decision+OR+regulation+OR+mandate+OR+members+OR+meeting+OR+minutes+OR+%22activity+report%22%29,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q15-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q15-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
VBPL,LGRAPH-TARGET-55-2025-ND-CP,"""55/2025/NĐ-CP""",1,https://vbpl.vn/TW/Pages/vbpq-timkiem.aspx?Keyword=%2255%2F2025%2FN%C4%90-CP%22,GET,2026-08-01T02:52:41.178909+00:00,CLIENT_ERROR,CLIENT_ERROR,,,,raw/vbpl-q16-p01.error.txt,94,e180d32a31ae31c9d43410f9e1986b22d46cdeedacf7141a0d871d3c6b722673,raw/vbpl-q16-p01.headers.json,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,FAIL_CLOSED,CLIENT_CONNECTION_FAILED
GOV-VB_UI_BACKEND,DQ-LAW-01,"""134/2025/QH15""",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Object reference not set to an instance of an object.,0,0,raw/gov-api-q01-p01.json,160,6608cb76a264a58b771fd9058f32a5e44d35907c000539fbcd834c75f36753f0,raw/gov-api-q01-p01.headers.json,368,5bd60ba6decccf39ec4548d7fb0f06941727c91e47defe41f5c74bdca92c8d28,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-LAW-02,"""Luật Trí tuệ nhân tạo"" AND (y tế OR ""người bệnh"" OR bệnh viện)",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q02-p01.json,230,bc3d87036e2d1417e9e13645b1c6c856200a6472d87f9e10e2f22b9c7a3f721d,raw/gov-api-q02-p01.headers.json,368,3a8b818b5cb5a8c716381e9224ee439908560550a3683ffbfba7912480ead64d,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-DEC-01,"""142/2026/NĐ-CP""",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q03-p01.json,163,777651956a35f2504a444a20093404cd1dde27b60b0b5cbfbbf161dc013ea892,raw/gov-api-q03-p01.headers.json,368,bfedd0ee9e44c397c979fb8c08f44a9dce0c4e3face74d3d126b9feb4c5b9dc6,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-FRAME-01,"""05/2026/TT-BKHCN""",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q04-p01.json,164,6811b21168738a49c06e421064693872babf8f9073502959992f8eb8f8c7d60b,raw/gov-api-q04-p01.headers.json,368,64206358fc7bb36721045953e8fcde56b7af91636c1b09ba797d43bbd3344791,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-FRAME-02,"""Khung đạo đức trí tuệ nhân tạo quốc gia"" AND (y tế OR bệnh viện OR ""khám chữa bệnh"")",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q05-p01.json,258,4d5e3420d17475a65c1d906b892ce3f53a230a20ffefcec484332d28f8b6b83c,raw/gov-api-q05-p01.headers.json,368,e1085c49c85f6e211db3d8266d50d102449965fa8281c73d96532ee0c2b6f0dd,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-REL-01,"(""134/2025/QH15"" OR ""142/2026/NĐ-CP"" OR ""05/2026/TT-BKHCN"") AND (sửa đổi OR thay thế OR hướng dẫn OR triển khai)",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q06-p01.json,277,fdb87a659415433d72ce42096afeccf40080fb430243369468e2b1d865a5a253,raw/gov-api-q06-p01.headers.json,368,fb963d3dbd986cf6c7c6a0140dbebe0b34cb85af55570fa1971bc878d0413c10,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-NAME-01,"""Hội đồng đạo đức AI quốc gia""",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q07-p01.json,189,f62b5222642c754a493e8bfc4948d36ab2fb35929e84f4dadc94f32efd299037,raw/gov-api-q07-p01.headers.json,368,bde6c98477dfa7f51c7cf3bea4120108ac8f0e533ed07c2e1f719ab9c6276a3a,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-NAME-02,"""Hội đồng đạo đức trí tuệ nhân tạo quốc gia""",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q08-p01.json,209,5a0d1f6c415c37ec3ac4754eb02f57333f88613bf891e6b392e82e35d41b8ea9,raw/gov-api-q08-p01.headers.json,368,5d3995d3f3b4d6ae9c409c2242d44058a1ed60e790e49f65feb55c3ff6b7c64d,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-NAME-03,"""Ủy ban đạo đức AI quốc gia""",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q09-p01.json,184,778ed8699358b0fb4e1a30e819c50d40316664e654e99c7242589c879e2fa9ac,raw/gov-api-q09-p01.headers.json,368,6aa412dcd8781d8ffb8beee0c3cd45bdc7727dc3803c14a3cb53815bbe2a7e38,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-NAME-04,"""National AI Ethics Council"" Vietnam",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q10-p01.json,182,dde72803b3212076ba5f9da4caf0fed642b74cbe85073fd3d66618f413e61e15,raw/gov-api-q10-p01.headers.json,368,88087b3bad9588bc9c3da3d4c718a30aee464323f5845eff98186872bc127fd4,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-NAME-05,"""National Council on AI Ethics"" Vietnam",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q11-p01.json,185,76213384ff350903327227a3571fbebf57503ff3ebd829e8da1133ebb9892cd4,raw/gov-api-q11-p01.headers.json,368,179beae4175b4ae0f9e7b9eff7925c1b865c9f07b1171c905ce93463a50537c1,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-NAME-06,"""AI ethics committee"" Vietnam",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q12-p01.json,175,9e2336842818c272fb2c04a741820a30e193cdd2ad84969188aad8a6313adb4b,raw/gov-api-q12-p01.headers.json,368,cae3cca0e02c7724968a4231b070d616a0a5537770d78132ac4bedabd156ec95,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-EST-01,"(""hội đồng đạo đức AI"" OR ""hội đồng đạo đức trí tuệ nhân tạo"") AND (""quyết định thành lập"" OR ""quy chế"" OR ""chức năng nhiệm vụ"" OR ""thành viên"")",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q13-p01.json,347,a5ca9849779472102baa3707bcfb90ea411f4cdb527bd760ae6d26ea6e9c5c61,raw/gov-api-q13-p01.headers.json,368,2cdbf7274991b6cc2875c23d65b5e7ab56176530f48cf9e6cbba2695382106fe,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-ACT-01,"(""hội đồng đạo đức AI"" OR ""hội đồng đạo đức trí tuệ nhân tạo"") AND (""phiên họp"" OR ""biên bản"" OR ""báo cáo hoạt động"")",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q14-p01.json,312,87b8ce99f2c2d32ffb8e1eee0fede0eedd14a0359f241de1983041051852f9da,raw/gov-api-q14-p01.headers.json,368,bf524d978fa3d08a2abb5ef253285759745a187e71556041b9b866e51317d5cb,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,DQ-COUNCIL-ACT-02,"(""National AI Ethics Council"" OR ""National Council on AI Ethics"") AND (decision OR regulation OR mandate OR members OR meeting OR minutes OR ""activity report"")",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q15-p01.json,309,52112dd32c976b260e42861bba8b759d00de08fa143fa565192c7dabf998684b,raw/gov-api-q15-p01.headers.json,368,aa1fc474c5fdd810fc765ee944f9bc50327098d5fff723f41bb9ab795d257542,FAIL_CLOSED,FAILED_API_RESPONSE
GOV-VB_UI_BACKEND,LGRAPH-TARGET-55-2025-ND-CP,"""55/2025/NĐ-CP""",1,https://timkiem.chinhphu.vn/Home/search,POST,2026-08-01T02:52:41.178909+00:00,200,OK,Unable to connect to the remote server,0,0,raw/gov-api-q16-p01.json,162,c54306f2380636a70345691b6b563833c5791ebb4f53eb4859e581673e4e0e5a,raw/gov-api-q16-p01.headers.json,368,c39625f35dcc97590b7cd5033659a5997407ad9825ebf33565c245f14f1e1031,FAIL_CLOSED,FAILED_API_RESPONSE
